pfID,consolidated_label,original_text,start_time,end_time,duration_ms,padded,probability
HUN_WORD_8783,Word,híd,171.08,171.34,460,True,0.9626
HUN_WORD_8784,Word,nyugatra,171.34,171.76,620,True,0.9043
HUN_WORD_8785,Word,annak,172.18,172.86,880,True,0.9995
HUN_WORD_8786,Word,is,172.86,172.96,300,True,0.9995
HUN_WORD_8787,Word,voltak,172.96,173.32,560,True,0.9973
HUN_WORD_8788,Word,telületi,173.32,173.86,740,True,0.894
HUN_WORD_8789,Word,korlátozásai,173.86,174.8,1140,True,0.9998
HUN_WORD_8790,Word,a,174.88,175.1,420,True,0.9673
HUN_WORD_8791,Word,ugyanígy,175.96,176.68,920,True,0.9483
HUN_WORD_8792,Word,valamiért,176.68,177.36,880,True,0.993
HUN_WORD_8793,Word,most,177.36,177.68,520,True,0.9902
HUN_WORD_8794,Word,így,177.68,178.28,800,True,0.8765
HUN_WORD_8795,Word,rászállt,178.28,178.86,780,True,0.9895
HUN_WORD_8796,Word,a,178.86,178.96,300,True,0.9971
HUN_WORD_8797,Word,spotify,178.96,179.38,620,True,0.9941
HUN_WORD_8798,Word,-nak,179.38,179.78,600,True,0.9983
HUN_WORD_8799,Word,ez,179.78,180.02,440,True,0.9995
HUN_WORD_8800,Word,az,180.02,180.22,400,True,0.9995
HUN_WORD_8801,Word,algoritmusa,180.98,181.7,920,True,0.9902
HUN_WORD_8802,Word,és,182.2,182.56,560,True,0.9922
HUN_WORD_8803,Word,az,182.56,183.22,860,True,0.999
HUN_WORD_8804,Word,bekorlátozta,183.22,184.32,1300,True,0.9487
HUN_WORD_8805,Word,sajnos,184.32,184.66,540,True,0.9977
HUN_WORD_8806,Word,írországot,184.66,185.36,900,True,0.846
HUN_WORD_8807,Word,és,185.36,185.54,380,True,0.9902
HUN_WORD_8808,Word,angliát,185.54,186.06,720,True,0.9902
HUN_WORD_8809,Word,is,186.06,186.26,400,True,0.8916
HUN_WORD_8810,Word,tehát,186.3,186.56,460,True,0.8499
HUN_WORD_8811,Word,így,186.56,187.24,880,True,0.9744
HUN_WORD_8812,Word,azért,187.24,187.58,540,True,0.9995
HUN_WORD_8813,Word,azért,187.58,188.14,760,True,0.2111
HUN_WORD_8814,Word,ez,188.14,188.28,340,True,0.9829
HUN_WORD_8815,Word,egy,188.28,188.4,320,True,1.0
HUN_WORD_8816,Word,kicsit,188.4,188.7,500,True,1.0
HUN_WORD_8817,Word,nagyobb,188.7,189.08,580,True,0.9998
HUN_WORD_8818,Word,területeket,189.08,189.94,1060,True,0.9997
HUN_WORD_8819,Word,érintett,189.94,190.4,660,True,0.9998
HUN_WORD_8820,Word,úgyhogy,190.54,190.72,380,True,0.9998
HUN_WORD_8821,Word,ezt,190.72,190.86,340,True,0.9685
HUN_WORD_8822,Word,kénytelen,190.86,191.2,540,True,0.991
HUN_WORD_8823,Word,voltam,191.2,191.64,640,True,0.9983
HUN_WORD_8824,Word,lecserélni,191.64,192.3,860,True,0.9429
HUN_WORD_8825,Word,ott,192.3,192.44,340,True,0.5562
HUN_WORD_8826,Word,az,192.44,193.08,840,True,0.9648
HUN_WORD_8827,Word,autrózenét,193.9,194.62,920,True,0.7542
HUN_WORD_8828,Word,azt,194.76,195.08,520,True,0.9958
HUN_WORD_8829,Word,kifogásoltam,195.9,196.62,920,True,0.9358
HUN_WORD_8830,Word,mert,196.62,196.88,460,True,0.9995
HUN_WORD_8831,Word,az,196.88,197.18,500,True,0.9951
HUN_WORD_8832,Word,ingyenes,198.4,199.12,920,True,0.9992
HUN_WORD_8833,Word,zene,199.28,200.56,1480,True,0.9995
HUN_WORD_8834,Word,az,200.56,200.9,540,True,0.292
HUN_WORD_8835,Word,kiderült,200.9,201.64,940,True,0.9998
HUN_WORD_8836,Word,hogy,201.64,201.76,320,True,1.0
HUN_WORD_8837,Word,mostantól,201.76,202.26,700,True,0.999
HUN_WORD_8838,Word,jogdíjas,202.26,202.78,720,True,0.9966
HUN_WORD_8839,Word,lett,202.78,202.98,400,True,0.9995
HUN_WORD_8840,Word,úgyhogy,203.16,203.42,460,True,0.9988
HUN_WORD_8841,Word,kénytelen,203.42,204.32,1100,True,0.9989
HUN_WORD_8842,Word,lettem,204.32,204.78,660,True,0.9854
HUN_WORD_8843,Word,intrózenét,205.26,205.86,800,True,0.7285
HUN_WORD_8844,Word,iratni,205.86,206.24,580,True,0.9792
HUN_WORD_8845,Word,ai,206.24,206.66,620,True,0.5249
HUN_WORD_8846,Word,-val,206.66,206.82,360,True,0.9963
HUN_WORD_8847,Word,illetve,211.37,211.91,740,True,0.9974
HUN_WORD_8848,Word,autrót,211.91,212.45,740,True,0.5654
HUN_WORD_8849,Word,na,212.55,212.77,420,True,0.0382
HUN_WORD_8850,Word,mindegy,212.87,213.29,620,True,0.9941
HUN_WORD_8851,Word,az,215.49,215.61,320,True,0.9839
HUN_WORD_8852,Word,kétszáz,254.46,255.0,740,True,0.9129
HUN_WORD_8853,Word,valamennyit,255.0,255.54,740,True,0.9595
HUN_WORD_8854,Word,egy,282.91,283.45,740,True,0.999
HUN_WORD_8855,Word,kis,283.45,283.71,460,True,0.9956
HUN_WORD_8856,Word,floppy,283.71,284.01,500,True,0.9263
HUN_WORD_8857,Word,igen,284.05,284.47,620,True,0.9624
HUN_WORD_8858,Word,ja,325.67,326.21,740,True,0.4194
HUN_WORD_8859,Word,ja,326.23,326.39,360,True,0.9956
HUN_WORD_8860,Word,várjál,333.15,333.69,740,True,0.9081
HUN_WORD_8861,Word,mindjárt,333.69,333.91,420,True,0.9979
HUN_WORD_8862,Word,felveszem,333.91,334.35,640,True,0.9967
HUN_WORD_8863,Word,a,334.35,334.47,320,True,0.9995
HUN_WORD_8864,Word,szemüvegemet,334.47,335.03,760,True,0.9765
HUN_WORD_8865,Word,és,335.03,335.23,400,True,0.1378
HUN_WORD_8866,Word,akkor,335.23,335.47,440,True,0.9922
HUN_WORD_8867,Word,majd,335.47,335.75,480,True,0.9832
HUN_WORD_8868,Word,beszél,335.75,336.17,620,True,0.7383
HUN_WORD_8869,Word,majd,336.17,336.43,460,True,0.7468
HUN_WORD_8870,Word,mesélek,336.43,337.11,880,True,0.9932
HUN_WORD_8871,Word,róla,337.11,337.51,600,True,0.9998
HUN_WORD_8872,Word,hogy,337.55,338.13,780,True,0.998
HUN_WORD_8873,Word,jobban,338.13,338.43,500,True,0.9998
HUN_WORD_8874,Word,lássam,338.43,338.81,580,True,0.9827
HUN_WORD_8875,Word,ezt,338.81,339.03,420,True,0.999
HUN_WORD_8876,Word,a,339.03,339.23,400,True,0.9971
HUN_WORD_8877,Word,de,339.23,339.29,260,True,0.9409
HUN_WORD_8878,Word,én,339.29,339.45,360,True,0.8643
HUN_WORD_8879,Word,nem,339.45,339.63,380,True,1.0
HUN_WORD_8880,Word,vagyok,339.63,340.13,700,True,0.9946
HUN_WORD_8881,Word,érintett,340.13,340.57,640,True,0.9998
HUN_WORD_8882,Word,ebben,340.57,340.81,440,True,0.9998
HUN_WORD_8883,Word,a,340.81,340.97,360,True,1.0
HUN_WORD_8884,Word,témában,340.97,341.39,620,True,0.9996
HUN_WORD_8885,Word,csak,341.43,341.55,320,True,0.999
HUN_WORD_8886,Word,van,341.55,342.13,780,True,0.9263
HUN_WORD_8887,Word,egy,342.13,342.35,420,True,1.0
HUN_WORD_8888,Word,olvasó,342.35,342.73,580,True,0.9508
HUN_WORD_8889,Word,szemüvegem,342.73,343.23,700,True,0.9732
HUN_WORD_8890,Word,mostára,343.23,343.69,660,True,0.8481
HUN_WORD_8891,Word,nyomják,425.98,426.52,740,True,0.9971
HUN_WORD_8892,Word,a,426.52,426.68,360,True,0.9995
HUN_WORD_8893,Word,szemlencség,426.68,427.44,960,True,0.74
HUN_WORD_8894,Word,aha,427.6,427.96,560,True,0.0311
HUN_WORD_8895,Word,összenyomják,428.98,429.6,820,True,0.9937
HUN_WORD_8896,Word,semmi,429.8,430.3,700,True,0.9769
HUN_WORD_8897,Word,gond,430.3,430.48,380,True,0.9993
HUN_WORD_8898,Word,figyelj,430.48,431.02,740,True,0.9041
HUN_WORD_8899,Word,én,431.1,431.14,240,True,0.9932
HUN_WORD_8900,Word,szoktam,431.14,431.66,720,True,0.9998
HUN_WORD_8901,Word,forrasztani,431.66,432.24,780,True,0.994
HUN_WORD_8902,Word,aztán,432.4,432.52,320,True,0.8628
HUN_WORD_8903,Word,néha,432.52,432.88,560,True,0.9995
HUN_WORD_8904,Word,amikor,432.94,433.5,760,True,1.0
HUN_WORD_8905,Word,a,433.5,434.08,780,True,0.998
HUN_WORD_8906,Word,forrasztó,434.08,434.58,700,True,0.9319
HUN_WORD_8907,Word,pákkához,434.58,435.12,740,True,0.8476
HUN_WORD_8908,Word,véletlenül,435.12,435.6,680,True,0.9932
HUN_WORD_8909,Word,rosszul,435.6,435.86,460,True,0.9991
HUN_WORD_8910,Word,nyúlok,435.86,436.22,560,True,0.9948
HUN_WORD_8911,Word,hozzá,436.22,436.5,480,True,0.994
HUN_WORD_8912,Word,vagy,436.5,436.68,380,True,0.1643
HUN_WORD_8913,Word,valami,436.68,437.04,560,True,0.9995
HUN_WORD_8914,Word,akkor,437.08,437.24,360,True,1.0
HUN_WORD_8915,Word,ilyen,437.24,437.6,560,True,0.9969
HUN_WORD_8916,Word,kis,437.6,437.88,480,True,0.9983
HUN_WORD_8917,Word,lukakat,437.88,438.16,480,True,0.9976
HUN_WORD_8918,Word,égetek,438.16,438.76,800,True,0.9997
HUN_WORD_8919,Word,az,438.76,438.86,300,True,1.0
HUN_WORD_8920,Word,ujjamba,438.86,439.26,600,True,0.9578
HUN_WORD_8921,Word,vagy,439.26,439.58,520,True,0.5771
HUN_WORD_8922,Word,valami,439.58,439.94,560,True,0.96
HUN_WORD_8923,Word,végülis,440.22,440.74,720,True,0.7175
HUN_WORD_8924,Word,mondjuk,443.29,443.85,760,True,0.9846
HUN_WORD_8925,Word,igen,443.85,444.05,400,True,0.9917
HUN_WORD_8926,Word,van,444.13,444.39,460,True,0.9995
HUN_WORD_8927,Word,köze,444.39,445.03,840,True,0.9968
HUN_WORD_8928,Word,a,445.03,445.21,380,True,0.1557
HUN_WORD_8929,Word,ezért,445.51,445.79,480,True,0.2004
HUN_WORD_8930,Word,ezt,445.79,446.03,440,True,0.603
HUN_WORD_8931,Word,meg,446.03,446.23,400,True,0.8955
HUN_WORD_8932,Word,még,446.23,446.47,440,True,0.9863
HUN_WORD_8933,Word,a,446.47,446.73,460,True,0.9561
HUN_WORD_8934,Word,záróizamoz,446.73,448.35,1820,True,0.8846
HUN_WORD_8935,Word,is,448.35,448.45,300,True,0.9854
HUN_WORD_8936,Word,van,448.45,448.71,460,True,0.9985
HUN_WORD_8937,Word,mert,448.77,448.93,360,True,0.998
HUN_WORD_8938,Word,ha,448.93,449.07,340,True,0.7271
HUN_WORD_8939,Word,nagyon,449.07,449.35,480,True,0.9976
HUN_WORD_8940,Word,fáj,449.35,449.81,660,True,0.9983
HUN_WORD_8941,Word,akkor,449.81,450.01,400,True,0.9443
HUN_WORD_8942,Word,a,450.01,450.11,300,True,0.2991
HUN_WORD_8943,Word,szedbe,450.11,450.49,580,True,0.742
HUN_WORD_8944,Word,szosd,450.49,450.85,560,True,0.6131
HUN_WORD_8945,Word,de,451.01,451.43,620,True,0.9917
HUN_WORD_8946,Word,nem,453.95,454.51,760,True,0.9756
HUN_WORD_8947,Word,gondoltam,454.51,455.07,760,True,1.0
HUN_WORD_8948,Word,volna,455.07,455.37,500,True,1.0
HUN_WORD_8949,Word,hogy,455.41,455.55,340,True,1.0
HUN_WORD_8950,Word,ezeket,455.55,456.05,700,True,0.9998
HUN_WORD_8951,Word,így,456.05,456.21,360,True,0.9993
HUN_WORD_8952,Word,összekapcsolják,456.21,457.07,1060,True,0.9996
HUN_WORD_8953,Word,ilyen,457.07,457.45,580,True,0.6887
HUN_WORD_8954,Word,ügyesen,457.45,457.91,660,True,0.8246
HUN_WORD_8955,Word,állj,484.88,485.44,760,True,0.9974
HUN_WORD_8956,Word,meg,485.44,485.62,380,True,0.9995
HUN_WORD_8957,Word,ez,486.6,486.94,540,True,0.9937
HUN_WORD_8958,Word,azért,486.94,487.56,820,True,0.999
HUN_WORD_8959,Word,azért,487.56,488.04,680,True,0.6813
HUN_WORD_8960,Word,ez,488.04,488.2,360,True,0.9575
HUN_WORD_8961,Word,egy,488.2,488.36,360,True,0.9995
HUN_WORD_8962,Word,elég,488.36,488.76,600,True,0.9995
HUN_WORD_8963,Word,rossz,488.76,489.22,660,True,0.9998
HUN_WORD_8964,Word,dolog,489.22,489.52,500,True,1.0
HUN_WORD_8965,Word,mert,490.08,490.38,500,True,1.0
HUN_WORD_8966,Word,ugye,490.38,490.64,460,True,0.9934
HUN_WORD_8967,Word,van,490.64,490.8,360,True,1.0
HUN_WORD_8968,Word,ez,490.8,490.96,360,True,1.0
HUN_WORD_8969,Word,a,490.96,491.06,300,True,1.0
HUN_WORD_8970,Word,vicc,491.06,491.4,540,True,0.9956
HUN_WORD_8971,Word,és,491.4,491.5,300,True,0.9819
HUN_WORD_8972,Word,nem,491.5,491.64,340,True,0.9995
HUN_WORD_8973,Word,tudom,491.64,491.86,420,True,0.9985
HUN_WORD_8974,Word,ismered,491.86,492.28,620,True,0.9626
HUN_WORD_8975,Word,-e,492.28,492.38,300,True,0.9971
HUN_WORD_8976,Word,hogy,492.48,492.7,420,True,0.999
HUN_WORD_8977,Word,romlik,492.7,494.14,1640,True,0.7505
HUN_WORD_8978,Word,a,494.14,494.26,320,True,1.0
HUN_WORD_8979,Word,szemem,494.26,494.56,500,True,0.994
HUN_WORD_8980,Word,mit,494.58,494.68,300,True,0.9966
HUN_WORD_8981,Word,csináljak,494.68,495.12,640,True,0.9873
HUN_WORD_8982,Word,egy,495.46,495.56,300,True,0.8789
HUN_WORD_8983,Word,ilyen,495.56,495.7,340,True,0.9272
HUN_WORD_8984,Word,sok,495.7,495.84,340,True,0.9971
HUN_WORD_8985,Word,répát,495.84,496.28,640,True,0.8296
HUN_WORD_8986,Word,az,496.32,496.44,320,True,0.9971
HUN_WORD_8987,Word,segít,496.44,496.8,560,True,0.9778
HUN_WORD_8988,Word,persze,497.22,497.56,540,True,0.9998
HUN_WORD_8989,Word,láttál,497.56,497.92,560,True,0.9959
HUN_WORD_8990,Word,már,497.92,498.06,340,True,0.9995
HUN_WORD_8991,Word,a,498.06,498.16,300,True,0.7583
HUN_WORD_8992,Word,villátó,498.16,498.62,660,True,0.9604
HUN_WORD_8993,Word,nyulat,498.62,498.98,560,True,0.8288
HUN_WORD_8994,Word,na,499.76,499.8,240,True,0.9355
HUN_WORD_8995,Word,most,499.8,500.02,420,True,0.9814
HUN_WORD_8996,Word,ezt,500.02,500.32,500,True,0.9998
HUN_WORD_8997,Word,megcáfolja,500.32,501.08,960,True,0.9876
HUN_WORD_8998,Word,ez,501.08,501.32,440,True,0.9868
HUN_WORD_8999,Word,a,501.32,501.46,340,True,0.9951
HUN_WORD_9000,Word,kutatás,501.46,502.18,920,True,0.9999
HUN_WORD_9001,Word,egy,502.78,503.42,840,True,0.978
HUN_WORD_9002,Word,vil,503.42,503.74,520,True,0.4631
HUN_WORD_9003,Word,egy,504.5,504.8,500,True,0.4405
HUN_WORD_9004,Word,egy,505.73,506.03,500,True,0.5477
HUN_WORD_9005,Word,világ,506.67,507.27,800,True,0.9043
HUN_WORD_9006,Word,omlott,507.27,507.59,520,True,0.876
HUN_WORD_9007,Word,össze,507.59,507.95,560,True,0.9998
HUN_WORD_9008,Word,bennem,507.95,508.39,640,True,0.9985
HUN_WORD_9009,Word,egy,508.45,508.75,500,True,0.9998
HUN_WORD_9010,Word,világ,508.75,509.33,780,True,0.9998
HUN_WORD_9011,Word,azt,523.72,524.08,560,True,0.646
HUN_WORD_9012,Word,hegesztették,530.92,531.52,800,True,0.8822
HUN_WORD_9013,Word,pont,531.52,531.64,320,True,0.999
HUN_WORD_9014,Word,hegesztették,531.64,532.4,960,True,0.9996
HUN_WORD_9015,Word,bele,532.4,532.54,340,True,0.9941
HUN_WORD_9016,Word,a,552.47,552.77,500,True,1.0
HUN_WORD_9017,Word,nyúlon,552.77,553.13,560,True,0.8341
HUN_WORD_9018,Word,túl,553.13,553.57,640,True,0.7111
HUN_WORD_9019,Word,értem,564.61,565.21,800,True,0.9956
HUN_WORD_9020,Word,visszanyúl,571.1,571.54,640,True,0.9626
HUN_WORD_9021,Word,valahova,571.54,571.98,640,True,0.9491
HUN_WORD_9022,Word,a,571.98,572.16,380,True,0.9829
HUN_WORD_9023,Word,kutatás,572.16,573.6,1640,True,0.9993
HUN_WORD_9024,Word,nézd,581.75,582.19,640,True,0.998
HUN_WORD_9025,Word,a,582.19,582.27,280,True,0.9995
HUN_WORD_9026,Word,tüdőszűrés,582.27,582.89,820,True,0.9936
HUN_WORD_9027,Word,is,582.89,583.09,400,True,0.999
HUN_WORD_9028,Word,elég,583.09,583.41,520,True,0.998
HUN_WORD_9029,Word,bonyolult,583.41,583.95,740,True,0.9913
HUN_WORD_9030,Word,nem,583.99,584.15,360,True,0.9067
HUN_WORD_9031,Word,kiveszik,584.37,584.77,600,True,0.9988
HUN_WORD_9032,Word,a,584.77,584.93,360,True,1.0
HUN_WORD_9033,Word,tüdőt,584.93,585.37,640,True,0.9998
HUN_WORD_9034,Word,berakják,585.39,586.21,1020,True,0.9905
HUN_WORD_9035,Word,leszűrik,586.21,586.79,780,True,0.9977
HUN_WORD_9036,Word,nem,587.03,587.43,600,True,0.48
HUN_WORD_9037,Word,nem,587.63,588.01,580,True,0.9966
HUN_WORD_9038,Word,tudom,588.01,588.49,680,True,0.58
HUN_WORD_9039,Word,erre,588.77,589.33,760,True,0.9966
HUN_WORD_9040,Word,is,589.33,589.51,380,True,1.0
HUN_WORD_9041,Word,lesz,589.51,589.81,500,True,1.0
HUN_WORD_9042,Word,egy,589.81,589.93,320,True,1.0
HUN_WORD_9043,Word,új,589.93,590.19,460,True,0.9985
HUN_WORD_9044,Word,megoldás,590.19,590.87,880,True,0.9995
HUN_WORD_9045,Word,beraknak,592.03,592.47,640,True,0.9458
HUN_WORD_9046,Word,lehet,593.01,593.45,640,True,0.9709
HUN_WORD_9047,Word,hogy,593.47,593.79,520,True,0.9866
HUN_WORD_9048,Word,de,594.13,594.35,420,True,0.9854
HUN_WORD_9049,Word,nem,594.35,594.59,440,True,0.9985
HUN_WORD_9050,Word,láttad,594.79,595.19,600,True,0.9985
HUN_WORD_9051,Word,azért,595.19,595.75,760,True,0.4852
HUN_WORD_9052,Word,be,595.75,595.89,340,True,0.665
HUN_WORD_9053,Word,is,595.89,596.01,320,True,0.999
HUN_WORD_9054,Word,a,596.01,596.09,280,True,0.9985
HUN_WORD_9055,Word,terminátorban,596.09,596.83,940,True,0.8707
HUN_WORD_9056,Word,is,596.83,597.01,380,True,0.999
HUN_WORD_9057,Word,hogy,597.07,597.19,320,True,0.998
HUN_WORD_9058,Word,volt,597.19,597.51,520,True,0.9995
HUN_WORD_9059,Word,az,597.51,597.67,360,True,0.7744
HUN_WORD_9060,Word,a,597.67,597.79,320,True,0.9995
HUN_WORD_9061,Word,dokumentumfilm,597.79,598.59,1000,True,0.9805
HUN_WORD_9062,Word,az,598.63,598.81,380,True,0.999
HUN_WORD_9063,Word,első,598.81,599.29,680,True,0.9998
HUN_WORD_9064,Word,rész,599.29,599.53,440,True,0.9976
HUN_WORD_9065,Word,abba,599.87,600.31,640,True,0.9233
HUN_WORD_9066,Word,is,600.31,600.47,360,True,1.0
HUN_WORD_9067,Word,hogy,600.53,600.67,340,True,1.0
HUN_WORD_9068,Word,megcsinálták,600.67,602.15,1680,True,0.9989
HUN_WORD_9069,Word,ezt,602.15,602.39,440,True,0.9998
HUN_WORD_9070,Word,azért,602.39,603.09,900,True,0.8013
HUN_WORD_9071,Word,dolgokat,603.09,603.65,760,True,0.9965
HUN_WORD_9072,Word,nem,603.87,604.07,400,True,0.998
HUN_WORD_9073,Word,olyan,604.07,604.77,900,True,0.999
HUN_WORD_9074,Word,nagy,604.77,604.95,380,True,1.0
HUN_WORD_9075,Word,probléma,604.95,605.41,660,True,0.9998
HUN_WORD_9076,Word,ez,605.41,605.59,380,True,0.9736
HUN_WORD_9077,Word,meg,606.13,606.59,660,True,0.4993
HUN_WORD_9078,Word,nézd,620.2,620.52,520,True,0.5266
HUN_WORD_9079,Word,csak,620.52,620.9,580,True,0.6398
HUN_WORD_9080,Word,aha,620.9,621.68,980,True,0.822
HUN_WORD_9081,Word,és,624.29,624.93,840,True,0.0117
HUN_WORD_9082,Word,akkor,624.93,625.57,840,True,0.9995
HUN_WORD_9083,Word,te,625.57,625.85,480,True,0.9995
HUN_WORD_9084,Word,kapod,626.81,627.45,840,True,0.9875
HUN_WORD_9085,Word,az,627.45,627.65,400,True,0.998
HUN_WORD_9086,Word,előző,627.65,628.33,880,True,0.9998
HUN_WORD_9087,Word,páciens,628.33,628.81,680,True,0.9272
HUN_WORD_9088,Word,szemét,628.81,629.17,560,True,0.9941
HUN_WORD_9089,Word,az,629.21,629.31,300,True,0.9766
HUN_WORD_9090,Word,első,629.31,629.65,540,True,1.0
HUN_WORD_9091,Word,páciensnek,629.65,630.31,860,True,0.9436
HUN_WORD_9092,Word,a,630.31,630.45,340,True,1.0
HUN_WORD_9093,Word,legrosszabb,630.45,630.99,740,True,0.9974
HUN_WORD_9094,Word,ő,631.07,631.13,260,True,0.9976
HUN_WORD_9095,Word,majd,631.13,631.31,380,True,0.9993
HUN_WORD_9096,Word,kap,631.31,631.51,400,True,0.998
HUN_WORD_9097,Word,egy,631.51,631.69,380,True,0.5537
HUN_WORD_9098,Word,nyúl,631.69,632.09,600,True,0.9051
HUN_WORD_9099,Word,szemet,632.09,632.37,480,True,0.8762
HUN_WORD_9100,Word,azt,632.41,632.59,380,True,0.9966
HUN_WORD_9101,Word,utána,632.59,633.01,620,True,0.9924
HUN_WORD_9102,Word,a,633.01,633.15,340,True,0.9375
HUN_WORD_9103,Word,többiek,633.15,633.47,520,True,0.9977
HUN_WORD_9104,Word,megkapják,633.47,635.57,2300,True,0.9884
HUN_WORD_9105,Word,az,636.05,636.37,520,True,0.9897
HUN_WORD_9106,Word,övét,636.37,636.67,500,True,0.9512
HUN_WORD_9107,Word,akkor,637.29,637.93,840,True,0.8335
HUN_WORD_9108,Word,van,637.93,638.09,360,True,0.9995
HUN_WORD_9109,Word,baj,638.09,638.31,420,True,0.999
HUN_WORD_9110,Word,hogyha,638.39,638.59,400,True,0.9829
HUN_WORD_9111,Word,valami,638.59,638.93,540,True,1.0
HUN_WORD_9112,Word,páratlan,638.93,639.47,740,True,0.9997
HUN_WORD_9113,Word,van,639.47,639.65,380,True,0.9985
HUN_WORD_9114,Word,előtted,639.65,640.17,720,True,0.9991
HUN_WORD_9115,Word,és,640.23,640.33,300,True,0.9961
HUN_WORD_9116,Word,akkor,640.33,640.57,440,True,1.0
HUN_WORD_9117,Word,kapsz,640.57,641.79,1420,True,0.7445
HUN_WORD_9118,Word,te,641.79,641.89,300,True,0.9966
HUN_WORD_9119,Word,is,641.89,642.35,660,True,0.8743
HUN_WORD_9120,Word,vagy,643.55,644.19,840,True,0.9784
HUN_WORD_9121,Word,egyet,644.19,644.81,820,True,0.9995
HUN_WORD_9122,Word,kapsz,644.81,645.29,680,True,0.9998
HUN_WORD_9123,Word,ami,645.29,645.57,480,True,0.9985
HUN_WORD_9124,Word,rossz,645.57,646.17,800,True,0.9998
HUN_WORD_9125,Word,vagy,646.19,646.53,540,True,0.9995
HUN_WORD_9126,Word,pedig,646.53,646.87,540,True,0.9993
HUN_WORD_9127,Word,hogyha,646.87,647.05,380,True,0.9897
HUN_WORD_9128,Word,kettőt,647.05,647.45,600,True,0.9664
HUN_WORD_9129,Word,kapsz,647.45,647.69,440,True,0.9998
HUN_WORD_9130,Word,vissza,647.69,647.95,460,True,0.9989
HUN_WORD_9131,Word,akkor,647.95,648.13,380,True,0.9985
HUN_WORD_9132,Word,azt,648.13,648.41,480,True,0.9995
HUN_WORD_9133,Word,mondják,648.41,649.05,840,True,0.9989
HUN_WORD_9134,Word,hogy,649.57,649.87,500,True,0.0003
HUN_WORD_9135,Word,a,649.87,649.87,200,True,0.1017
HUN_WORD_9136,Word,hiperkromatikus,649.87,651.39,1720,True,0.9081
HUN_WORD_9137,Word,vagy,651.39,651.55,360,True,0.9849
HUN_WORD_9138,Word,tehát,651.69,651.97,480,True,0.9469
HUN_WORD_9139,Word,hogy,651.97,652.15,380,True,0.9995
HUN_WORD_9140,Word,egy,652.15,652.97,1020,True,0.999
HUN_WORD_9141,Word,kék,652.97,653.31,540,True,0.988
HUN_WORD_9142,Word,egy,653.31,653.43,320,True,0.9995
HUN_WORD_9143,Word,zöld,653.43,653.75,520,True,0.9222
HUN_WORD_9144,Word,egy,653.79,653.93,340,True,1.0
HUN_WORD_9145,Word,barna,653.93,654.37,640,True,0.9709
HUN_WORD_9146,Word,egy,654.37,654.93,760,True,1.0
HUN_WORD_9147,Word,sárga,654.93,655.55,820,True,0.9995
HUN_WORD_9148,Word,egy,655.55,655.71,360,True,0.9976
HUN_WORD_9149,Word,vörös,655.71,656.11,600,True,0.9917
HUN_WORD_9150,Word,szemet,656.11,656.45,540,True,0.9731
HUN_WORD_9151,Word,kapsz,656.45,656.83,580,True,0.9904
HUN_WORD_9152,Word,hozzá,656.83,657.11,480,True,0.9993
HUN_WORD_9153,Word,vagy,657.17,657.31,340,True,0.998
HUN_WORD_9154,Word,valami,657.31,657.65,540,True,0.9402
HUN_WORD_9155,Word,a,667.01,667.45,640,True,0.5293
HUN_WORD_9156,Word,halogén,667.45,667.91,660,True,0.9263
HUN_WORD_9157,Word,így,740.05,740.49,640,True,0.7267
HUN_WORD_9158,Word,van,740.49,740.65,360,True,0.9995
HUN_WORD_9159,Word,az,741.55,741.99,640,True,0.9946
HUN_WORD_9160,Word,azért,741.99,742.33,540,True,1.0
HUN_WORD_9161,Word,jó,742.33,742.53,400,True,1.0
HUN_WORD_9162,Word,mert,742.65,742.81,360,True,1.0
HUN_WORD_9163,Word,az,742.81,743.21,600,True,0.998
HUN_WORD_9164,Word,akkor,743.21,743.63,620,True,0.8486
HUN_WORD_9165,Word,a,743.63,743.77,340,True,0.9995
HUN_WORD_9166,Word,legjobb,743.77,744.11,540,True,0.9966
HUN_WORD_9167,Word,amikor,744.19,744.37,380,True,0.9984
HUN_WORD_9168,Word,kicsit,744.37,744.77,600,True,0.9997
HUN_WORD_9169,Word,félrebillented,744.77,745.41,840,True,0.9356
HUN_WORD_9170,Word,a,745.41,745.65,440,True,0.9995
HUN_WORD_9171,Word,fejedet,745.65,746.05,600,True,0.9518
HUN_WORD_9172,Word,mert,746.13,746.25,320,True,0.9995
HUN_WORD_9173,Word,akkor,746.25,746.39,340,True,0.9951
HUN_WORD_9174,Word,aztán,746.39,746.87,680,True,1.0
HUN_WORD_9175,Word,úgy,746.87,747.75,1080,True,0.9824
HUN_WORD_9176,Word,megzavartod,747.75,748.43,880,True,0.9053
HUN_WORD_9177,Word,az,748.43,748.59,360,True,0.9985
HUN_WORD_9178,Word,agyadat,748.59,749.07,680,True,0.989
HUN_WORD_9179,Word,hogy,749.13,749.25,320,True,0.9458
HUN_WORD_9180,Word,ezt,749.25,749.97,920,True,0.9763
HUN_WORD_9181,Word,nem,749.97,750.11,340,True,0.8965
HUN_WORD_9182,Word,tudod,750.11,750.49,580,True,0.9956
HUN_WORD_9183,Word,meg,750.55,750.95,600,True,0.998
HUN_WORD_9184,Word,a,750.95,751.05,300,True,1.0
HUN_WORD_9185,Word,lépcső,751.05,751.41,560,True,0.9999
HUN_WORD_9186,Word,mellé,751.41,751.75,540,True,0.9992
